,userID,itemID,ratings
85442,303,155,3
85443,288,210,3
85444,835,591,4
85445,280,403,3
85446,659,214,3
85447,562,1126,4
85448,804,655,4
85449,896,527,4
85450,838,175,3
85451,881,95,4
85452,660,210,4
85453,902,479,4
85454,813,266,2
85455,833,217,2
85456,933,181,2
85457,881,521,4
85458,94,248,4
85459,575,318,5
85460,634,950,5
85461,486,458,3
85462,630,22,3
85463,787,362,3
85464,83,479,5
85465,747,70,4
85466,68,926,1
85467,746,455,4
85468,868,709,4
85469,883,347,4
85470,796,48,3
85471,7,421,3
85472,828,179,4
85473,608,736,4
85474,221,737,4
85475,752,750,2
85476,562,323,2
85477,453,55,4
85478,916,290,3
85479,293,284,2
85480,624,3,3
85481,92,149,3
85482,825,100,4
85483,856,286,4
85484,943,508,5
85485,727,568,3
85486,853,270,4
85487,705,257,4
85488,537,1420,1
85489,938,756,3
85490,903,61,4
85491,854,98,4
85492,632,685,2
85493,897,526,5
85494,537,204,3
85495,762,286,4
85496,188,259,3
85497,223,1234,3
85498,566,685,3
85499,59,658,4
85500,606,833,5
85501,472,105,3
85502,932,429,5
85503,939,1028,5
85504,552,258,4
85505,339,92,4
85506,311,578,2
85507,548,597,4
85508,934,792,3
85509,629,153,5
85510,865,588,2
85511,716,495,4
85512,830,427,5
85513,854,297,4
85514,833,181,2
85515,658,69,4
85516,708,336,2
85517,524,676,3
85518,568,1137,4
85519,234,385,2
85520,16,135,4
85521,436,143,2
85522,647,1016,4
85523,796,779,3
85524,659,447,3
85525,454,604,3
85526,916,164,4
85527,825,148,4
85528,795,402,2
85529,509,690,3
85530,617,74,5
85531,521,203,3
85532,296,898,4
85533,234,144,3
85534,648,475,1
85535,931,137,3
85536,886,159,2
85537,639,215,1
85538,747,433,3
85539,779,111,4
85540,627,82,4
85541,871,262,3
85542,20,50,3
85543,876,604,5
85544,757,17,3
85545,535,32,3
85546,733,148,3
85547,774,778,5
85548,870,70,4
85549,30,780,4
85550,64,435,4
85551,588,159,1
85552,743,258,5
85553,897,406,3
85554,867,603,5
85555,233,180,5
85556,64,241,3
85557,696,327,4
85558,1,19,5
85559,38,673,5
85560,201,1355,1
85561,765,170,5
85562,853,304,4
85563,667,475,5
85564,896,265,4
85565,690,232,4
85566,774,548,1
85567,663,676,3
85568,716,630,4
85569,916,755,2
85570,371,176,4
85571,608,421,5
85572,666,124,3
85573,514,137,3
85574,506,333,4
85575,846,1297,3
85576,746,265,4
85577,655,1010,3
85578,154,475,4
85579,270,563,3
85580,804,32,3
85581,763,137,4
85582,458,275,5
85583,880,1058,2
85584,936,125,4
85585,913,200,5
85586,716,515,5
85587,159,118,4
85588,928,487,5
85589,927,420,5
85590,62,76,4
85591,271,428,4
85592,815,233,3
85593,363,372,4
85594,548,250,5
85595,712,178,2
85596,749,240,1
85597,880,1036,2
85598,913,235,1
85599,244,924,4
85600,535,608,4
85601,763,194,5
85602,843,504,2
85603,855,855,4
85604,534,288,4
85605,597,990,2
85606,782,181,3
85607,2,286,4
85608,842,306,4
85609,627,566,3
85610,407,737,4
85611,666,23,4
85612,343,222,4
85613,840,603,5
85614,790,739,4
85615,276,1052,2
85616,786,281,4
85617,571,69,2
85618,873,342,4
85619,95,52,4
85620,328,447,2
85621,472,825,5
85622,459,186,4
85623,892,8,5
85624,901,435,5
85625,894,171,3
85626,258,326,5
85627,577,50,4
85628,716,300,5
85629,878,14,5
85630,621,184,3
85631,56,393,4
85632,727,402,3
85633,899,174,5
85634,378,313,5
85635,276,1019,5
85636,733,544,1
85637,749,1013,1
85638,785,69,4
85639,932,38,2
85640,611,354,3
85641,682,23,4
85642,548,431,5
85643,873,339,3
85644,831,742,3
85645,887,596,5
85646,562,514,1
85647,20,243,4
85648,815,97,5
85649,653,183,3
85650,335,340,5
85651,827,289,3
85652,748,7,4
85653,833,163,3
85654,883,113,4
85655,650,1419,3
85656,880,85,3
85657,897,79,5
85658,18,142,4
85659,651,995,1
85660,467,222,3
85661,863,909,3
85662,256,449,3
85663,782,304,4
85664,922,579,3
85665,648,692,4
85666,424,840,4
85667,497,805,3
85668,398,655,4
85669,790,135,3
85670,722,25,4
85671,399,561,2
85672,861,242,5
85673,886,69,2
85674,939,756,5
85675,892,56,4
85676,919,238,3
85677,654,237,4
85678,880,150,4
85679,478,150,4
85680,727,815,3
85681,883,208,4
85682,673,895,3
85683,378,287,2
85684,655,502,4
85685,933,654,4
85686,831,327,2
85687,94,412,2
85688,280,452,2
85689,757,250,4
85690,642,91,4
85691,46,286,5
85692,250,588,5
85693,804,252,4
85694,343,116,5
85695,886,1010,5
85696,923,280,3
85697,795,191,4
85698,880,231,2
85699,425,161,3
85700,494,323,3
85701,699,546,3
85702,781,294,1
85703,447,211,4
85704,883,96,4
85705,832,264,3
85706,894,32,4
85707,605,508,5
85708,526,181,4
85709,929,195,4
85710,876,527,5
85711,508,228,5
85712,940,692,4
85713,437,249,5
85714,537,494,4
85715,35,321,3
85716,835,132,5
85717,916,559,3
85718,385,240,4
85719,916,767,4
85720,536,993,3
85721,848,238,4
85722,931,685,4
85723,620,432,4
85724,550,15,5
85725,476,959,3
85726,655,1082,3
85727,3,353,1
85728,119,727,5
85729,903,198,4
85730,843,1135,3
85731,634,410,4
85732,484,14,4
85733,847,417,2
85734,807,144,4
85735,863,292,2
85736,301,299,3
85737,119,172,4
85738,513,435,5
85739,160,832,1
85740,840,503,4
85741,925,260,3
85742,184,480,4
85743,699,270,4
85744,664,157,3
85745,405,181,5
85746,747,1170,2
85747,406,425,3
85748,764,222,4
85749,285,286,3
85750,527,582,2
85751,805,1118,5
85752,823,181,4
85753,804,1244,2
85754,937,326,1
85755,751,916,1
85756,851,327,4
85757,546,343,3
85758,913,227,1
85759,825,195,5
85760,586,356,4
85761,407,85,4
85762,655,793,3
85763,437,420,3
85764,919,126,4
85765,825,620,3
85766,579,268,3
85767,897,208,5
85768,698,187,2
85769,622,9,4
85770,394,418,4
85771,943,187,5
85772,897,168,3
85773,478,1041,3
85774,38,433,5
85775,592,815,3
85776,846,550,4
85777,42,658,2
85778,916,919,5
85779,846,448,5
85780,395,300,3
85781,393,541,3
85782,694,133,5
85783,81,79,5
85784,542,432,5
85785,158,83,5
85786,279,27,5
85787,372,273,5
85788,888,631,4
85789,794,224,4
85790,394,403,4
85791,836,289,1
85792,694,530,5
85793,683,288,3
85794,321,659,4
85795,149,311,3
85796,14,382,5
85797,49,200,3
85798,416,345,5
85799,846,1078,2
85800,832,895,2
85801,768,763,2
85802,643,716,3
85803,806,128,3
85804,942,528,5
85805,453,1303,2
85806,603,227,3
85807,435,658,3
85808,863,304,3
85809,119,287,4
85810,805,411,2
85811,843,216,2
85812,416,173,5
85813,537,506,3
85814,802,259,2
85815,911,134,4
85816,560,58,3
85817,629,42,2
85818,850,659,4
85819,896,379,2
85820,829,86,4
85821,523,202,4
85822,125,289,5
85823,942,659,5
85824,763,12,5
85825,406,9,5
85826,880,976,2
85827,727,108,3
85828,506,641,5
85829,886,9,5
85830,588,697,5
85831,892,357,5
85832,458,194,2
85833,823,174,5
85834,901,194,5
85835,747,199,4
85836,572,100,3
85837,600,1004,4
85838,595,1010,4
85839,393,720,3
85840,864,651,5
85841,577,763,3
85842,870,793,5
85843,566,78,1
85844,807,428,4
85845,933,392,3
85846,671,11,4
85847,497,795,1
85848,868,24,2
85849,756,225,1
85850,864,28,5
85851,829,410,3
85852,854,258,4
85853,907,117,5
85854,833,526,4
85855,184,676,4
85856,659,512,3
85857,498,268,2
85858,919,989,2
85859,589,751,4
85860,377,678,2
85861,846,425,5
85862,655,1578,3
85863,936,286,5
85864,892,465,4
85865,59,608,4
85866,757,143,3
85867,697,339,2
85868,661,86,4
85869,450,61,4
85870,872,845,3
85871,496,68,4
85872,299,211,4
85873,201,697,4
85874,751,865,2
85875,455,52,3
85876,919,116,3
85877,869,275,4
85878,807,205,3
85879,887,109,5
85880,554,717,3
85881,59,90,2
85882,361,121,2
85883,731,694,5
85884,479,143,1
85885,846,200,4
85886,927,815,3
85887,58,56,5
85888,405,435,1
85889,741,732,4
85890,542,401,3
85891,389,418,4
85892,682,752,4
85893,342,9,5
85894,932,654,5
85895,546,219,5
85896,897,530,3
85897,807,422,4
85898,868,193,2
85899,878,174,3
85900,569,118,4
85901,932,479,5
85902,303,419,4
85903,917,756,4
85904,92,841,3
85905,897,135,3
85906,712,510,2
85907,350,190,4
85908,830,173,4
85909,537,708,3
85910,804,632,3
85911,397,484,5
85912,795,202,3
85913,442,92,5
85914,749,22,5
85915,734,483,4
85916,565,86,5
85917,710,179,4
85918,701,326,4
85919,516,357,3
85920,864,203,5
85921,911,584,3
85922,892,136,4
85923,682,625,3
85924,840,22,3
85925,414,11,5
85926,934,614,3
85927,514,100,4
85928,654,508,1
85929,632,550,2
85930,768,682,3
85931,886,328,3
85932,727,186,5
85933,918,216,2
85934,712,42,1
85935,201,1,3
85936,392,11,4
85937,552,628,3
85938,315,466,1
85939,745,20,1
85940,922,455,4
85941,904,709,3
85942,222,472,2
85943,535,848,3
85944,476,433,4
85945,664,414,5
85946,711,941,3
85947,145,234,5
85948,915,346,2
85949,903,655,5
85950,846,489,4
85951,158,298,3
85952,896,188,3
85953,883,504,5
85954,764,371,3
85955,398,633,4
85956,486,50,5
85957,28,529,4
85958,340,969,5
85959,545,67,1
85960,934,661,4
85961,517,1177,5
85962,930,117,3
85963,869,1132,1
85964,328,316,5
85965,715,97,3
85966,381,268,4
85967,843,650,3
85968,847,663,2
85969,586,423,2
85970,484,87,5
85971,766,663,5
85972,634,744,5
85973,276,373,2
85974,878,921,4
85975,551,520,4
85976,870,286,4
85977,587,322,3
85978,881,1066,3
85979,892,663,5
85980,49,283,3
85981,848,183,3
85982,862,472,5
85983,403,476,4
85984,774,101,2
85985,704,432,5
85986,479,470,5
85987,747,1427,2
85988,231,15,4
85989,782,313,5
85990,806,29,4
85991,177,156,5
85992,666,294,3
85993,563,301,4
85994,59,73,4
85995,416,620,4
85996,833,200,4
85997,899,515,3
85998,336,85,3
85999,389,722,2
86000,932,67,2
86001,856,307,4
86002,450,11,5
86003,922,433,4
86004,919,129,5
86005,714,281,3
86006,882,208,5
86007,173,258,4
86008,828,752,1
86009,537,972,3
86010,301,41,3
86011,234,615,5
86012,862,81,5
86013,869,237,4
86014,805,928,3
86015,779,879,3
86016,899,455,3
86017,524,528,4
86018,18,187,5
86019,234,304,3
86020,582,742,3
86021,500,557,3
86022,847,210,3
86023,842,324,4
86024,915,347,5
86025,537,378,2
86026,870,53,2
86027,890,357,5
86028,429,357,5
86029,934,755,4
86030,848,973,5
86031,234,635,2
86032,875,187,4
86033,815,114,5
86034,758,62,2
86035,159,1012,5
86036,919,20,1
86037,466,260,4
86038,416,597,3
86039,798,432,4
86040,881,1480,2
86041,827,300,3
86042,861,292,4
86043,343,466,4
86044,734,485,5
86045,796,693,3
86046,592,182,5
86047,102,2,2
86048,472,402,5
86049,886,33,4
86050,474,431,4
86051,806,879,3
86052,303,412,3
86053,789,150,5
86054,878,285,5
86055,727,230,3
86056,826,29,3
86057,13,899,1
86058,876,511,5
86059,805,273,2
86060,545,1028,4
86061,823,426,4
86062,838,60,4
86063,881,756,4
86064,938,328,2
86065,269,167,1
86066,815,521,4
86067,659,517,5
86068,825,823,4
86069,932,173,3
86070,655,1042,2
86071,882,429,4
86072,774,508,3
86073,595,676,2
86074,734,202,5
86075,392,269,5
86076,899,827,2
86077,897,974,4
86078,903,188,5
86079,645,182,5
86080,524,1540,2
86081,805,890,3
86082,708,405,4
86083,764,2,3
86084,752,887,1
86085,897,528,3
86086,885,117,4
86087,903,871,3
86088,749,328,4
86089,648,186,5
86090,671,66,5
86091,820,328,2
86092,886,100,4
86093,796,31,4
86094,854,269,4
86095,606,1,5
86096,452,527,3
86097,452,825,5
86098,851,333,5
86099,435,288,4
86100,379,1035,3
86101,894,7,4
86102,731,655,5
86103,922,250,2
86104,913,19,5
86105,505,121,4
86106,887,559,4
86107,764,693,3
86108,881,23,4
86109,766,193,3
86110,896,800,3
86111,276,696,2
86112,542,435,4
86113,756,228,3
86114,875,213,4
86115,284,334,3
86116,936,272,4
86117,887,7,4
86118,786,210,4
86119,750,886,3
86120,805,950,3
86121,934,254,4
86122,292,331,5
86123,152,568,5
86124,608,268,4
86125,600,391,3
86126,378,561,3
86127,389,155,2
86128,916,24,2
86129,620,931,3
86130,622,88,3
86131,758,236,4
86132,921,97,2
86133,627,530,3
86134,834,276,5
86135,881,1411,2
86136,851,681,1
86137,896,33,2
86138,937,864,3
86139,250,323,2
86140,365,319,4
86141,753,313,5
86142,537,430,3
86143,546,109,5
86144,691,182,5
86145,887,118,5
86146,886,168,4
86147,770,240,2
86148,643,147,3
86149,308,480,4
86150,538,273,3
86151,678,222,3
86152,848,186,5
86153,734,605,4
86154,869,287,2
86155,883,1656,5
86156,592,24,4
86157,266,289,3
86158,764,819,3
86159,710,64,4
86160,717,628,5
86161,537,471,3
86162,102,174,4
86163,534,985,4
86164,880,281,4
86165,500,358,4
86166,887,151,5
86167,222,1145,3
86168,655,1195,3
86169,860,315,3
86170,896,284,4
86171,125,95,5
86172,486,100,5
86173,49,702,3
86174,937,236,4
86175,588,928,4
86176,840,639,4
86177,805,1002,1
86178,677,117,4
86179,826,586,4
86180,624,1059,1
86181,409,1050,4
86182,830,566,3
86183,862,767,4
86184,899,161,4
86185,246,226,2
86186,90,137,5
86187,773,235,4
86188,504,9,4
86189,299,381,3
86190,892,576,4
86191,125,85,3
86192,11,382,3
86193,943,609,2
86194,883,279,3
86195,803,304,3
86196,870,1451,3
86197,855,170,2
86198,823,202,4
86199,854,271,4
86200,938,343,4
86201,932,708,4
86202,933,105,2
86203,782,894,2
86204,464,479,4
86205,279,630,4
86206,592,180,5
86207,798,671,2
86208,500,554,3
86209,846,54,3
86210,855,919,3
86211,844,2,4
86212,370,57,5
86213,655,226,3
86214,870,64,5
86215,833,591,2
86216,659,73,4
86217,474,151,3
86218,167,216,4
86219,94,823,3
86220,698,135,3
86221,907,356,4
86222,804,290,4
86223,907,322,5
86224,392,657,5
86225,273,286,3
86226,600,518,5
86227,833,1335,2
86228,771,202,4
86229,840,71,3
86230,846,655,3
86231,786,455,1
86232,689,717,3
86233,886,12,5
86234,883,435,4
86235,362,879,5
86236,798,648,3
86237,773,887,2
86238,262,204,3
86239,621,790,4
86240,655,972,3
86241,618,633,3
86242,764,472,3
86243,761,7,4
86244,683,327,4
86245,524,488,4
86246,145,64,4
86247,769,473,3
86248,894,334,3
86249,874,751,3
86250,406,1101,4
86251,416,4,4
86252,772,344,4
86253,890,474,5
86254,314,812,4
86255,582,100,5
86256,879,685,4
86257,848,654,5
86258,567,182,5
86259,803,340,5
86260,895,988,3
86261,634,93,5
86262,617,452,1
86263,742,124,4
86264,711,1024,5
86265,13,28,5
86266,692,257,4
86267,934,94,4
86268,774,655,1
86269,554,284,3
86270,104,328,3
86271,843,226,3
86272,846,88,4
86273,203,748,2
86274,916,483,5
86275,455,22,4
86276,618,566,3
86277,804,629,3
86278,844,174,4
86279,334,561,2
86280,532,368,3
86281,846,140,4
86282,618,313,4
86283,216,97,4
86284,901,932,4
86285,886,191,5
86286,566,137,5
86287,337,151,5
86288,846,141,4
86289,749,568,4
86290,758,285,5
86291,942,484,5
86292,848,403,4
86293,664,96,3
86294,807,300,5
86295,916,550,2
86296,669,175,4
86297,760,71,4
86298,524,13,4
86299,497,372,4
86300,491,325,1
86301,56,1091,2
86302,875,518,4
86303,790,1185,2
86304,573,135,4
86305,663,466,3
86306,715,977,2
86307,833,429,3
86308,870,497,4
86309,829,116,4
86310,10,85,4
86311,119,349,3
86312,930,756,3
86313,374,825,3
86314,903,721,4
86315,504,705,4
86316,815,871,1
86317,941,455,4
86318,701,124,5
86319,632,485,4
86320,704,156,3
86321,938,243,4
86322,877,326,4
86323,804,651,4
86324,774,380,2
86325,63,10,4
86326,659,514,5
86327,847,181,4
86328,907,483,4
86329,785,661,3
86330,815,835,3
86331,653,111,2
86332,592,931,1
86333,782,1598,2
86334,7,509,5
86335,586,72,2
86336,91,183,5
86337,616,316,4
86338,883,659,3
86339,772,264,4
86340,457,169,5
86341,796,152,3
86342,868,169,5
86343,888,191,5
86344,749,1244,3
86345,864,133,5
86346,710,327,3
86347,612,477,2
86348,615,83,4
86349,933,95,3
86350,829,705,4
86351,907,699,5
86352,823,50,5
86353,907,471,5
86354,327,217,3
86355,691,64,5
86356,903,11,2
86357,868,127,4
86358,611,690,3
86359,880,823,3
86360,825,124,3
86361,886,156,4
86362,898,1296,4
86363,701,269,5
86364,892,515,5
86365,495,419,1
86366,916,204,3
86367,880,693,5
86368,531,894,1
86369,649,252,4
86370,543,69,4
86371,867,28,5
86372,727,544,3
86373,932,193,3
86374,78,411,4
86375,735,301,3
86376,276,452,3
86377,840,525,5
86378,145,9,2
86379,875,358,3
86380,885,142,2
86381,76,851,4
86382,487,393,4
86383,468,204,5
86384,852,252,3
86385,898,343,3
86386,851,483,4
86387,648,526,3
86388,665,456,4
86389,436,1248,3
86390,881,199,5
86391,758,388,3
86392,823,655,5
86393,525,293,3
86394,360,15,3
86395,44,175,4
86396,855,509,3
86397,308,684,3
86398,198,470,3
86399,936,1011,4
86400,687,879,3
86401,659,528,4
86402,918,69,3
86403,643,176,5
86404,545,271,3
86405,425,228,4
86406,16,127,5
86407,437,152,4
86408,399,433,3
86409,346,658,3
86410,880,902,4
86411,825,831,3
86412,648,428,2
86413,267,710,4
86414,495,77,4
86415,682,280,3
86416,870,98,4
86417,649,257,5
86418,530,1136,4
86419,823,12,4
86420,771,169,5
86421,201,1208,4
86422,738,28,4
86423,776,185,4
86424,494,603,3
86425,643,11,4
86426,709,38,3
86427,275,174,4
86428,749,1133,2
86429,511,343,3
86430,543,218,3
86431,90,847,5
86432,748,657,4
86433,363,8,5
86434,805,98,5
86435,707,251,5
86436,82,1059,1
86437,686,806,5
86438,536,275,5
86439,939,285,5
86440,452,1204,4
86441,860,692,5
86442,880,17,3
86443,699,870,3
86444,535,495,3
86445,504,756,3
86446,835,505,3
86447,521,827,1
86448,911,647,4
86449,782,300,4
86450,885,167,3
86451,886,144,4
86452,405,704,2
86453,393,82,4
86454,13,671,3
86455,500,425,4
86456,905,471,4
86457,881,182,3
86458,786,504,4
86459,648,391,3
86460,13,358,3
86461,577,98,4
86462,823,66,4
86463,770,596,4
86464,278,302,3
86465,474,606,3
86466,710,181,3
86467,721,326,4
86468,92,40,3
86469,393,732,4
86470,894,165,4
86471,908,216,3
86472,903,1067,2
86473,714,276,2
86474,804,797,4
86475,786,98,5
86476,791,304,4
86477,846,700,2
86478,671,451,4
86479,653,367,3
86480,318,294,4
86481,894,20,5
86482,790,685,4
86483,838,93,3
86484,914,732,2
86485,538,289,1
86486,378,803,3
86487,886,940,2
86488,745,276,1
86489,788,1459,2
86490,887,100,2
86491,835,988,3
86492,561,488,4
86493,870,1074,2
86494,460,151,3
86495,630,866,3
86496,933,575,1
86497,141,866,5
86498,840,657,5
86499,790,365,4
86500,455,770,3
86501,933,474,5
86502,521,216,2
86503,682,797,2
86504,798,1435,2
86505,445,93,1
86506,49,174,1
86507,913,604,2
86508,868,726,2
86509,851,591,5
86510,887,128,5
86511,327,318,5
86512,806,675,3
86513,566,136,4
86514,881,274,3
86515,889,789,2
86516,825,237,4
86517,92,155,2
86518,786,88,4
86519,542,293,3
86520,880,763,3
86521,401,211,4
86522,862,544,5
86523,846,357,4
86524,543,59,4
86525,871,324,3
86526,694,204,4
86527,933,153,3
86528,870,421,2
86529,653,79,4
86530,669,183,3
86531,788,130,2
86532,848,427,5
86533,458,97,1
86534,44,173,5
86535,455,159,3
86536,776,509,5
86537,870,722,2
86538,406,1153,2
86539,42,755,4
86540,622,127,5
86541,786,385,4
86542,877,56,5
86543,476,210,4
86544,923,282,4
86545,806,484,4
86546,846,478,4
86547,634,1197,4
86548,796,405,5
86549,881,1,4
86550,851,1287,1
86551,790,949,4
86552,745,169,4
86553,758,88,4
86554,618,144,4
86555,707,10,5
86556,174,143,5
86557,417,25,2
86558,561,636,1
86559,815,143,5
86560,747,735,4
86561,21,672,3
86562,760,375,4
86563,567,152,4
86564,651,690,3
86565,224,570,4
86566,653,739,3
86567,394,82,4
86568,393,66,3
86569,782,1620,3
86570,825,325,5
86571,835,127,4
86572,429,607,3
86573,806,79,3
86574,843,101,3
86575,863,990,1
86576,899,403,3
86577,884,529,5
86578,699,1057,3
86579,510,326,4
86580,708,225,2
86581,751,537,4
86582,880,385,4
86583,872,1165,2
86584,907,402,5
86585,408,310,4
86586,1,29,1
86587,886,761,4
86588,653,142,2
86589,484,197,4
86590,542,695,2
86591,846,836,5
86592,846,944,2
86593,727,576,4
86594,709,665,3
86595,140,321,4
86596,848,174,5
86597,151,135,5
86598,894,887,4
86599,932,480,5
86600,881,238,1
86601,943,1228,3
86602,789,276,5
86603,790,202,3
86604,854,498,3
86605,940,200,3
86606,789,151,2
86607,615,153,4
86608,621,142,3
86609,766,180,4
86610,670,144,4
86611,913,151,4
86612,342,12,5
86613,893,771,3
86614,472,385,5
86615,642,1336,2
86616,21,9,5
86617,472,831,5
86618,130,819,3
86619,542,509,4
86620,697,305,5
86621,115,628,5
86622,789,129,5
86623,645,301,2
86624,896,1267,2
86625,938,866,5
86626,425,743,4
86627,551,210,4
86628,446,321,4
86629,181,1368,1
86630,943,475,5
86631,781,69,3
86632,777,180,5
86633,677,290,1
86634,880,300,3
86635,280,33,3
86636,619,333,2
86637,877,159,4
86638,841,326,4
86639,915,301,2
86640,929,521,5
86641,492,275,2
86642,805,241,2
86643,160,288,5
86644,606,637,3
86645,663,845,3
86646,909,382,5
86647,769,1,4
86648,929,187,5
86649,409,511,5
86650,605,523,5
86651,92,217,3
86652,796,231,3
86653,643,1028,3
86654,907,819,4
86655,435,53,3
86656,824,319,2
86657,503,86,5
86658,5,210,3
86659,326,514,3
86660,660,652,4
86661,890,132,5
86662,846,65,3
86663,939,411,4
86664,943,840,4
86665,620,173,5
86666,913,176,5
86667,904,275,5
86668,521,526,3
86669,659,483,4
86670,907,185,4
86671,759,50,4
86672,752,323,1
86673,343,252,4
86674,875,131,4
86675,807,843,2
86676,875,421,4
86677,840,82,3
86678,885,72,1
86679,773,408,5
86680,604,672,1
86681,454,71,3
86682,201,284,3
86683,854,466,3
86684,465,929,3
86685,429,98,4
86686,752,1176,2
86687,867,528,4
86688,370,170,4
86689,829,529,4
86690,921,210,4
86691,716,52,5
86692,938,1016,3
86693,391,378,3
86694,880,818,2
86695,267,77,3
86696,643,959,3
86697,893,11,4
86698,931,333,5
86699,885,213,3
86700,588,568,4
86701,235,1134,4
86702,619,231,4
86703,698,357,4
86704,379,345,3
86705,537,91,2
86706,927,542,2
86707,642,410,1
86708,636,15,5
86709,823,176,4
86710,661,96,4
86711,886,228,4
86712,870,202,3
86713,406,207,2
86714,776,174,5
86715,94,622,3
86716,859,1009,4
86717,868,498,3
86718,535,192,4
86719,896,587,3
86720,62,7,4
86721,524,657,4
86722,876,288,3
86723,568,191,4
86724,751,25,5
86725,669,649,4
86726,864,82,5
86727,92,25,3
86728,327,176,4
86729,897,633,5
86730,733,471,3
86731,397,357,5
86732,504,514,4
86733,748,402,2
86734,909,880,4
86735,428,892,4
86736,642,1185,4
86737,697,276,5
86738,792,742,3
86739,854,479,4
86740,336,716,2
86741,846,95,3
86742,686,191,5
86743,207,45,3
86744,663,281,3
86745,425,334,4
86746,707,310,4
86747,818,312,2
86748,609,285,5
86749,593,144,4
86750,429,507,5
86751,615,238,3
86752,865,100,4
86753,766,219,3
86754,788,11,2
86755,709,959,4
86756,936,1202,4
86757,847,235,1
86758,843,708,2
86759,425,269,4
86760,682,693,3
86761,406,1147,4
86762,592,892,1
86763,544,300,4
86764,295,1050,5
86765,919,312,2
86766,896,173,5
86767,721,809,1
86768,332,89,5
86769,42,282,4
86770,778,712,3
86771,234,127,4
86772,638,22,5
86773,860,257,3
86774,738,121,4
86775,557,865,3
86776,655,1153,3
86777,775,347,3
86778,642,975,2
86779,615,521,4
86780,897,294,3
86781,749,140,3
86782,897,203,4
86783,774,100,1
86784,588,95,4
86785,233,64,5
86786,890,444,4
86787,697,307,4
86788,94,127,5
86789,303,71,3
86790,13,841,1
86791,896,557,3
86792,896,145,1
86793,862,211,5
86794,887,1120,5
86795,846,806,3
86796,144,760,2
86797,579,50,5
86798,798,571,3
86799,868,778,2
86800,929,100,4
86801,561,435,3
86802,542,90,4
86803,456,33,4
86804,829,639,4
86805,897,708,2
86806,156,9,4
86807,239,186,1
86808,892,67,4
86809,639,1065,1
86810,922,421,4
86811,73,188,5
86812,938,678,3
86813,806,161,3
86814,758,1090,1
86815,598,22,5
86816,4,360,5
86817,886,1489,1
86818,896,320,3
86819,870,433,3
86820,25,125,5
86821,871,216,3
86822,648,294,3
86823,933,940,1
86824,879,50,4
86825,643,226,2
86826,687,268,5
86827,804,1615,4
86828,921,662,4
86829,881,490,4
86830,398,478,5
86831,504,1037,1
86832,776,182,3
86833,405,46,1
86834,6,111,2
86835,748,813,4
86836,472,554,5
86837,610,195,3
86838,938,117,3
86839,868,509,3
86840,875,42,4
86841,373,238,4
86842,894,340,4
86843,932,1030,2
86844,880,550,4
86845,435,755,2
86846,524,1073,5
86847,774,573,2
86848,763,4,5
86849,880,31,4
86850,731,603,5
86851,624,696,4
86852,648,474,4
86853,546,760,5
86854,721,1119,4
86855,875,327,4
86856,650,585,1
86857,587,305,4
86858,846,89,5
86859,901,172,5
86860,682,300,2
86861,918,166,4
86862,536,483,4
86863,642,118,3
86864,795,640,4
86865,630,120,4
86866,857,892,3
86867,932,56,4
86868,130,219,5
86869,573,519,4
86870,905,137,3
86871,934,516,3
86872,840,414,4
86873,276,143,5
86874,871,526,5
86875,417,94,3
86876,883,154,4
86877,758,68,3
86878,105,880,3
86879,695,289,2
86880,932,167,4
86881,882,357,4
86882,198,128,3
86883,741,357,5
86884,13,803,3
86885,934,154,3
86886,472,916,5
86887,213,1012,3
86888,226,474,3
86889,936,1079,1
86890,880,1225,2
86891,886,188,4
86892,768,1061,1
86893,871,242,3
86894,795,1041,3
86895,805,150,5
86896,60,519,4
86897,799,427,5
86898,757,732,3
86899,646,748,3
86900,393,864,3
86901,833,64,3
86902,399,11,4
86903,405,940,1
86904,627,941,3
86905,303,173,5
86906,918,485,3
86907,852,358,3
86908,940,657,4
86909,106,463,3
86910,916,236,4
86911,933,216,3
86912,699,20,4
86913,363,582,2
86914,606,404,4
86915,430,168,4
86916,214,11,5
86917,633,94,4
86918,925,561,3
86919,646,272,4
86920,749,780,1
86921,864,52,4
86922,573,836,3
86923,401,99,4
86924,904,274,5
86925,896,810,1
86926,807,168,4
86927,791,275,5
86928,917,268,4
86929,715,155,4
86930,864,717,3
86931,880,93,4
86932,876,878,2
86933,458,99,4
86934,399,511,3
86935,489,312,2
86936,896,206,3
86937,846,177,3
86938,843,154,3
86939,677,101,5
86940,843,671,3
86941,854,799,3
86942,692,410,5
86943,296,150,1
86944,872,476,4
86945,850,419,5
86946,616,301,3
86947,303,221,5
86948,881,573,3
86949,639,86,4
86950,727,1188,2
86951,308,411,4
86952,748,216,4
86953,748,655,3
86954,560,1134,3
86955,752,315,2
86956,637,1258,1
86957,916,88,4
86958,320,827,4
86959,563,172,5
86960,741,164,3
86961,99,174,5
86962,788,523,4
86963,550,249,4
86964,928,176,3
86965,870,177,4
86966,289,117,4
86967,887,1383,4
86968,784,750,5
86969,474,378,4
86970,922,91,4
86971,734,95,4
86972,782,295,2
86973,593,73,2
86974,897,243,4
86975,385,1506,4
86976,758,99,3
86977,798,1043,3
86978,788,117,4
86979,793,406,2
86980,262,219,3
86981,380,514,2
86982,232,425,4
86983,65,77,5
